Altitude(km) sigma_p sigma_h sigma_0 kappa_i kappa_e nu_in nu_en omega_e omega_i
  745.00 0.00000000065204411526 0.00000000000000051426 310105.27581947622820734978 1263781.49164971080608665943 -376322499.38293629884719848633 0.00011807004815559041 0.01156417686047045076 4351859.93943855725228786469 149.21474157722522591030
  750.00 0.00000000059123127582 0.00000000000000043316 324620.72463985817739740014 1360457.17982268705964088440 -403584023.75412744283676147461 0.00010941953825330241 0.01075744086036666859 4341531.26772384252399206161 148.86059642958841209293
  755.00 0.00000000053630409953 0.00000000000000036497 339888.19531321141403168440 1464368.60791322449222207069 -432787346.15024667978286743164 0.00010141410603239282 0.01000777196332748933 4331237.06888534780591726303 148.50763327341920216895
  760.00 0.00000000048667174454 0.00000000000000030773 355947.68784701987169682980 1576044.76571697741746902466 -464067863.53603297472000122070 0.00009400483872018201 0.00931108821531552618 4320976.81527701020240783691 148.15583401701152865826
  765.00 0.00000000044180523846 0.00000000000000025959 372843.16433169745141640306 1696053.73951589409261941910 -497571750.51440429687500000000 0.00008714653389056065 0.00866357601355838454 4310750.68278084974735975266 147.80520469093400492966
  770.00 0.00000000040122914972 0.00000000000000021907 390619.83013413910521194339 1825004.95770485559478402138 -533454964.06409347057342529297 0.00008079743925130065 0.00806170798559501314 4300558.14375080261379480362 147.45572720348056350304
  775.00 0.00000000036451835446 0.00000000000000018499 409326.28356154373614117503 1963550.79764884128235280514 -571884189.67839872837066650391 0.00007491907403738501 0.00750221714728923229 4290399.37406889069825410843 147.10740758521993143404
  780.00 0.00000000033129220494 0.00000000000000015633 429012.74720518244430422783 2112382.77587368618696928024 -613036540.17224228382110595703 0.00006947615814793936 0.00698208657619410738 4280274.19785309303551912308 146.76023980558338166702
  785.00 0.00000000030120588193 0.00000000000000013214 449735.46235474542481824756 2272260.19442607043310999870 -657106290.44383430480957031250 0.00006443549561911632 0.00649846505114891424 4270182.26333936490118503571 146.41421180343343166896
  790.00 0.00000000027395309190 0.00000000000000011171 471550.54421606328105553985 2443975.29064406966790556908 -704296018.59141767024993896484 0.00005976710326734768 0.00604876849800726688 4260123.57052770722657442093 146.06932357877019512671
  795.00 0.00000000024925690170 0.00000000000000009452 494519.57549677591305226088 2628387.51617127843201160431 -754826084.42463135719299316406 0.00005544295436058852 0.00563056581010412498 4250097.94353609811514616013 145.72556910102483129776
  800.00 0.00000000022686836277 0.00000000000000007995 518708.72726591286482289433 2826420.52570279501378536224 -808933535.00119972229003906250 0.00005143712374629001 0.00524159899796492953 4240105.20648251660168170929 145.38294233962869839161
  805.00 0.00000000020656423617 0.00000000000000006772 544187.25420360616408288479 3039054.66249765828251838684 -866871495.20599842071533203125 0.00004772584221153132 0.00487978366200832788 4230145.35936696268618106842 145.04144329458179640824
  810.00 0.00000000018814370443 0.00000000000000005740 571029.06600971869193017483 3267340.18812053697183728218 -928911136.40512311458587646484 0.00004428711355536916 0.00454318832115590404 4220218.22630741447210311890 144.70106593531545513542
  815.00 0.00000000017142536544 0.00000000000000004863 599314.42170970339793711901 3512408.63593382108956575394 -995347221.12766456604003906250 0.00004110051339806925 0.00423000473218762985 4210323.45553982816636562347 144.36179820069213519673
  820.00 0.00000000015624628525 0.00000000000000004125 629127.40340783086139708757 3775463.24387852614745497704 -1066494586.08974432945251464844 0.00003814727804721665 0.00393856778809073375 4200461.22294622659683227539 144.02364612128064891294
  825.00 0.00000000014245969143 0.00000000000000003498 660560.81485146668273955584 4057802.66555776353925466537 -1142693836.58720469474792480469 0.00003540995200568560 0.00366732631487573296 4190631.17676256643608212471 143.68659763594351375104
  830.00 0.00000000012993324136 0.00000000000000002971 693709.26160350616555660963 4360801.50058227404952049255 -1224308604.13667845726013183594 0.00003287254572237952 0.00341485237217208125 4180833.14110682578757405281 143.35064671411205949880
  835.00 0.00000000011854752911 0.00000000000000002520 728678.11669004720170050859 4685948.27569910697638988495 -1311733863.46498966217041015625 0.00003052013913543452 0.00317981202754115660 4171067.11597900371998548508 143.01579335578622931280
  840.00 0.00000000010819505503 0.00000000000000002139 765574.54179015127010643482 5034818.86138544231653213501 -1405387933.66298484802246093750 0.00002833905954883454 0.00296098523818333651 4161332.92549708019942045212 142.68203153039735298080
  845.00 0.00000000009877888949 0.00000000000000001821 804514.44013029325287789106 5409104.62070415169000625610 -1505720359.66054534912109375000 0.00002631662192169147 0.00275723878144080699 4151630.56966105569154024124 142.34936123794548734622
  850.00 0.00000000009021125151 0.00000000000000001548 845617.13397013861685991287 5810615.16109835822135210037 -1613210177.67013573646545410156 0.00002444108935961254 0.00256752627658650900 4141959.52082486450672149658 142.01776438672439439870
  855.00 0.00000000008241283723 0.00000000000000001314 889010.11568198143504559994 6241297.87690469995141029358 -1728370822.78044676780700683594 0.00002270156878141821 0.00239087589091838831 4132320.13075254857540130615 141.68725303787149982782
  860.00 0.00000000007531213984 0.00000000000000001117 934826.03530152991879731417 6703231.03808873426169157028 -1851746887.97887015342712402344 0.00002108801088556625 0.00222639060368443227 4122711.87179804546758532524 141.35780909968073615346
  865.00 0.00000000006884481729 0.00000000000000000954 983196.94337859912775456905 7198605.23171873390674591064 -1983905175.13742589950561523438 0.00001959121719598015 0.00207325177200490783 4113134.91984337521716952324 141.02943860272077358786
  870.00 0.00000000006295206218 0.00000000000000000813 1034270.73217604239471256733 7729828.23665888793766498566 -2125467312.28080511093139648438 0.00001820249107458445 0.00193067609151843463 4103588.92312449635937809944 140.70212948585424328485
  875.00 0.00000000005758127194 0.00000000000000000693 1088192.54586191265843808651 8299410.98782547004520893097 -2277074402.27069997787475585938 0.00001691395714165746 0.00179795349574822625 4094073.88164140703156590462 140.37588174908103155758
  880.00 0.00000000005268459440 0.00000000000000000587 1145117.32553473301231861115 8910061.70945974998176097870 -2439414678.61188459396362304688 0.00001571826188168517 0.00167441373516467656 4084589.44363006530329585075 140.05068333126379798159
  885.00 0.00000000004821870901 0.00000000000000000500 1205207.12879549269564449787 9564678.33332157693803310394 -2613218621.95437908172607421875 0.00001460859794690531 0.00155943163374703511 4075135.78497249307110905647 139.72654026297126961254
  890.00 0.00000000004414433609 0.00000000000000000426 1268636.45161810703575611115 10266375.86296349577605724335 -2799271586.48969888687133789062 0.00001357864239283700 0.00145241810384146822 4065712.72978666657581925392 139.40344651363466255134
  895.00 0.00000000004042605515 0.00000000000000000365 1335585.46850079041905701160 11018452.50469931960105895996 -2998401021.03074026107788085938 0.00001262258833196395 0.00135282768977784424 4056319.92630854528397321701 139.08139002211660795183
  900.00 0.00000000003703172445 0.00000000000000000310 1406241.79065295727923512459 11824420.21599245816469192505 -3211487298.15552949905395507812 0.00001173506761885412 0.00126015051557651749 4046957.37453812826424837112 138.76037078841710581401
  905.00 0.00000000003393203558 0.00000000000000000267 1480815.30720901372842490673 12688112.05387852154672145844 -3439489404.60728549957275390625 0.00001091103090783697 0.00117390240923111720 4037624.89859339315444231033 138.44038278196740066051
  910.00 0.00000000003110061894 0.00000000000000000229 1559512.58878685068339109421 13613523.79932206124067306519 -3683403511.61449527740478515625 0.00001014589815530685 0.00109364137971097904 4028322.49847434181720018387 138.12142600276754933475
  915.00 0.00000000002851341392 0.00000000000000000193 1642565.81513499026186764240 14605003.39123245328664779663 -3944317797.82292079925537109375 0.00000943536202826038 0.00101894680000614549 4019049.99829895235598087311 137.80349442024882478108
  920.00 0.00000000002614870895 0.00000000000000000168 1730213.47080036369152367115 15667145.04680958017706871033 -4223374308.04492807388305664062 0.00000877547131867780 0.00094943211984480926 4009807.22218520008027553558 137.48658200384241467873
  925.00 0.00000000002398668393 0.00000000000000000143 1822708.18688773037865757942 16804875.19995222613215446472 -4521803026.74947834014892578125 0.00000816255325442336 0.00088473428551993731 4000594.17013308918103575706 137.17068875354846113623
  930.00 0.00000000002200938201 0.00000000000000000123 1920319.84090372431091964245 18023465.20289451256394386292 -4840914680.36061573028564453125 0.00000759320147749673 0.00082451576900777787 3991410.49037857400253415108 136.85580260822948162058
  935.00 0.00000000002020056810 0.00000000000000000104 2023331.80662537016905844212 19328495.14479651302099227905 -5182096343.04997634887695312500 0.00000706428113233866 0.00076846432781252740 3982256.18292165640741586685 136.54192356788547613178
  940.00 0.00000000001854529384 0.00000000000000000089 2132042.75912756426259875298 20726018.67911380901932716370 -5546848525.16271972656250000000 0.00000657285191824121 0.00071628623528092105 3973131.24776233406737446785 136.22905163251641624811
  945.00 0.00000000001703013189 0.00000000000000000075 2246777.25047562411054968834 22222457.52844594046473503113 -5936765865.90590572357177734375 0.00000611620810016190 0.00066770956151421083 3964035.33313656598329544067 135.91717474098493312340
  950.00 0.00000000001564285783 0.00000000000000000066 2367862.50555510725826025009 23824602.32437892258167266846 -6353524695.25161647796630859375 0.00000569185966031969 0.00062248415308752082 3954968.43904435122385621071 135.60629289329099833594
  955.00 0.00000000001437233464 0.00000000000000000057 2495653.17775926133617758751 25539734.00165706500411033630 -6798929545.33631706237792968750 0.00000529748689162762 0.00058037526924990368 3945930.56548568978905677795 135.29640608943461188574
  960.00 0.00000000001320834558 0.00000000000000000048 2630528.94092150451615452766 27375751.33745811507105827332 -7274926561.16690063476562500000 0.00000493091497669967 0.00054116303822386016 3936921.36069653881713747978 134.98750226827834808319
  965.00 0.00000000001214171714 0.00000000000000000039 2772879.05635544750839471817 29340888.09178918600082397461 -7783547164.14173221588134765625 0.00000459016717587056 0.00050464662728230811 3927940.82467689877375960350 134.67958142982220692829
  970.00 0.00000000001116403056 0.00000000000000000035 2923126.61722739553079009056 31444063.62955705448985099792 -8326988105.37667751312255859375 0.00000427338670844558 0.00047063703080064517 3918988.95742676919326186180 134.37264357406621684277
  975.00 0.00000000001026761942 0.00000000000000000031 3081711.78635546052828431129 33694773.44002050161361694336 -8907579680.90941238403320312500 0.00000397885674698252 0.00043895935228759146 3910065.40718210628256201744 134.06667663987286687188
  980.00 0.00000000000944551144 0.00000000000000000026 3249100.82959715230390429497 36103131.05944880098104476929 -9527804620.93873405456542968750 0.00000370498820106257 0.00040945109112412964 3901169.99806088907644152641 133.76167459667354364683
  985.00 0.00000000000869134592 0.00000000000000000022 3425779.04852800164371728897 38679901.75821741670370101929 -10190299562.53005027770996093750 0.00000345030993976744 0.00038196159572572748 3892303.08182716090232133865 133.45764950560561601378
  990.00 0.00000000000799932017 0.00000000000000000018 3612280.78605776419863104820 41436701.91177482157945632935 -10897910581.79611206054687500000 0.00000321344535402217 0.00035634940531075566 3883463.95495283603668212891 133.15457724439428943697
  995.00 0.00000000000736416738 0.00000000000000000018 3809142.11200147401541471481 44385707.27117640525102615356 -11653607321.54881286621093750000 0.00000299313626033960 0.00033248528651186776 3874652.96920195687562227249 132.85246987417690434086
